precipitation_max,precipitation_min,precipitation_sum,discharge_max,discharge_min,discharge_mean,temperature_max,temperature_min,temperature_mean,date,potential_evapotranspiration
10.81,0.0,36.45,19.442,14.932,16.558612903225807,7.4,-0.5,3.325806451612903,1993-03-01,32.6
4.15,0.0,17.33,14.738,10.842,12.8374,16.6,2.5,7.9399999999999995,1993-04-01,65.4
7.09,0.0,22.05,11.11,8.707,9.733870967741936,18.9,7.1,13.061290322580644,1993-05-01,120.6
7.6,0.0,28.54,9.308,6.923,7.529733333333334,19.7,11.2,13.826666666666666,1993-06-01,108.9
13.42,0.0,96.79,9.508,6.768,7.982870967741936,17.1,11.9,14.474193548387097,1993-07-01,94.8
18.23,0.0,109.88,12.127,9.099,10.231258064516128,17.3,11.4,14.76774193548387,1993-08-01,83.0
24.34,0.0,106.45,15.088,9.301,11.365366666666667,14.2,8.2,11.49,1993-09-01,51.1
19.92,0.0,109.9,21.653,11.77,15.518193548387098,12.5,4.1,7.741935483870968,1993-10-01,28.4
15.05,0.0,63.96,14.668,11.834,12.680200000000001,6.8,-2.3,2.6766666666666667,1993-11-01,14.0
18.32,0.0,177.59,32.007,12.132,21.07232258064516,6.3,-1.7,2.193548387096774,1993-12-01,9.5
17.7,0.0,139.89,36.263,22.227,29.142193548387098,5.2,-0.4,3.012903225806452,1994-01-01,13.1
52.94,0.0,140.93,32.18,16.493,21.498214285714287,3.8,-3.5,-0.7714285714285715,1994-02-01,10.8
31.48,0.0,141.77,52.23,16.863,32.48722580645161,8.1,-2.1,3.364516129032258,1994-03-01,30.3
10.27,0.0,38.519999999999996,29.972,16.002,20.928533333333334,13.6,4.4,7.633333333333334,1994-04-01,58.3
12.29,0.0,32.44,15.796,11.783,13.477806451612903,14.6,7.1,11.429032258064517,1994-05-01,96.4
20.06,0.0,100.1,14.948,11.452,12.7328,17.8,10.5,13.376666666666667,1994-06-01,88.5
13.02,0.0,24.07,11.947,7.963,9.389032258064516,25.1,14.2,19.567741935483873,1994-07-01,136.6
28.91,0.0,128.1,16.047,8.578,10.285870967741936,24.9,13.4,17.467741935483872,1994-08-01,99.2
24.22,0.0,165.76,31.187,13.23,19.4019,16.6,10.9,13.283333333333333,1994-09-01,55.2
33.96,0.0,76.60000000000001,24.129,13.836,16.74783870967742,11.9,3.4,8.667741935483871,1994-10-01,28.4
15.31,0.0,93.51,27.469,14.744,20.05343333333333,9.9,4.7,7.203333333333333,1994-11-01,14.0
13.76,0.0,127.37,36.783,16.925,23.576354838709676,9.2,0.3,4.9,1994-12-01,9.5
16.57,0.0,124.45,41.26,20.056,29.050709677419356,3.5,-4.2,1.1,1995-01-01,9.5
21.36,0.0,124.22,44.137,23.998,31.804607142857144,6.2,0.6,4.042857142857143,1995-02-01,16.3
20.86,0.0,92.84,64.551,23.048,32.50196774193549,6.6,-0.2,3.603225806451613,1995-03-01,31.3
16.38,0.0,46.41,32.284,17.549,22.44836666666667,14.9,2.9,6.826666666666667,1995-04-01,54.3
27.83,0.0,72.73,19.066,14.069,16.23758064516129,15.5,6.1,10.158064516129032,1995-05-01,85.0
17.2,0.0,93.9,26.297,12.538,17.100233333333335,20.0,10.5,14.06,1995-06-01,100.7
14.51,0.0,33.94,12.506,9.545,10.90674193548387,22.0,12.8,17.738709677419354,1995-07-01,119.3
15.2,0.0,20.869999999999997,10.548,8.704,9.270096774193549,22.3,13.6,18.5,1995-08-01,108.6
15.73,0.0,109.42,13.773,9.601,11.1601,16.8,8.1,14.09,1995-09-01,59.3
8.02,0.0,41.79,13.142,11.013,11.849129032258064,16.7,6.9,11.925806451612903,1995-10-01,28.4
48.18,0.0,104.11,18.441,12.469,14.993133333333333,7.7,-0.1,4.319999999999999,1995-11-01,14.0
22.29,0.0,46.38,13.615,11.4,12.236290322580645,3.9,-7.0,-1.7161290322580647,1995-12-01,9.5
2.2,0.0,4.1000000000000005,13.8951,11.1424,12.23557741935484,2.0,-6.7,-1.5935483870967742,1996-01-01,7.5
9.19,0.0,34.31,17.1195,10.4002,11.9681,1.7,-6.7,-2.682758620689655,1996-02-01,10.8
3.5,0.0,11.55,13.509,10.9016,11.593635483870967,2.4,-1.5,0.6935483870967742,1996-03-01,21.8
3.5,0.0,7.34,11.4252,9.5532,10.55175,17.2,0.4,6.723333333333333,1996-04-01,57.5
12.37,0.0,63.01,11.0496,8.5189,9.496890322580645,15.3,6.5,8.906451612903227,1996-05-01,79.5
6.21,0.0,17.06,9.9732,6.9664,8.05913,20.1,10.6,13.47,1996-06-01,101.4
9.22,0.0,30.26,7.6436,5.8036,6.638777419354839,21.1,12.7,15.135483870967741,1996-07-01,99.7
27.21,0.0,72.77,8.3853,5.7966,6.428870967741935,24.0,15.0,18.59032258064516,1996-08-01,113.1
22.12,0.0,58.88,11.2727,6.7832,7.392219999999999,15.5,9.9,12.493333333333334,1996-09-01,55.0
19.97,0.0,97.52,15.4441,8.3811,9.637593548387096,12.3,8.0,10.458064516129031,1996-10-01,28.4
19.86,0.0,145.37,25.3263,12.9091,17.924006666666667,12.4,-0.4,5.3133333333333335,1996-11-01,14.0
18.75,0.0,59.669999999999995,20.1756,11.6959,14.862812903225807,5.4,-4.1,0.3322580645161291,1996-12-01,9.5
3.77,0.0,14.82,12.7026,10.7349,11.369354838709677,3.8,-5.9,-0.7,1997-01-01,7.5
13.13,0.0,113.14,26.3034,10.6971,18.084925000000002,6.5,-2.3,3.1285714285714286,1997-02-01,14.9
9.48,0.0,44.03,18.789,13.0446,14.714529032258064,6.7,-1.4,4.058064516129032,1997-03-01,32.6
20.87,0.0,60.52,17.4171,11.3503,12.82521,9.7,2.8,5.996666666666667,1997-04-01,48.7
15.54,0.0,87.01,14.2002,10.3542,12.222170967741935,15.7,6.8,10.225806451612904,1997-05-01,84.2
10.92,0.0,57.19,10.8039,8.3492,9.210469999999999,19.8,11.9,15.333333333333334,1997-06-01,119.0
17.31,0.0,59.32,9.12,6.8735,7.840648387096774,21.0,15.3,18.003225806451614,1997-07-01,120.9
18.49,0.0,46.92,8.382,6.7191,7.261990322580646,24.3,16.0,20.96451612903226,1997-08-01,129.1
9.42,0.0,61.19,9.3589,8.0487,8.813870000000001,20.4,11.2,14.283333333333333,1997-09-01,59.6
26.03,0.0,104.78999999999999,12.3909,8.4272,9.888022580645162,14.2,1.8,8.609677419354838,1997-10-01,28.4
8.44,0.0,44.88,11.1661,9.5488,10.06119,9.2,0.7,4.696666666666667,1997-11-01,14.0
14.91,0.0,76.53,18.2607,10.0543,12.431154838709677,7.4,-1.7,2.903225806451613,1997-12-01,9.5
24.78,0.0,85.31,22.0136,12.8054,16.166941935483873,6.5,-3.8,2.9419354838709677,1998-01-01,13.4
18.41,0.0,78.51,24.6217,12.3571,17.524639285714287,7.7,-3.3,5.028571428571429,1998-02-01,18.0
24.43,0.0,85.69,41.066,15.2104,20.63896129032258,11.0,0.0,4.506451612903225,1998-03-01,35.5
19.88,0.0,80.42,20.52,14.678,16.489596666666667,13.1,1.7,7.133333333333334,1998-04-01,57.7
7.53,0.0,31.86,17.5067,9.4928,12.204316129032257,17.4,9.6,12.561290322580644,1998-05-01,110.9
15.28,0.0,70.9,11.8775,8.51,9.574053333333334,20.8,12.0,14.71,1998-06-01,115.1
26.69,0.0,143.79,13.4927,9.9491,11.370690322580645,21.2,13.2,15.17741935483871,1998-07-01,96.9
15.4,0.0,77.36,15.4348,10.5572,11.836748387096774,19.3,12.7,15.541935483870969,1998-08-01,85.5
12.53,0.0,82.98,14.8592,10.0697,12.05779,17.5,11.3,14.21,1998-09-01,61.1
31.79,0.0,238.24,48.127,12.1552,25.854093548387098,13.1,7.1,9.161290322580646,1998-10-01,28.4
8.12,0.0,46.6,42.502,18.3742,24.191163333333336,6.8,-1.6,2.3833333333333333,1998-11-01,14.0
14.85,0.0,86.36,37.0633,15.7712,21.045109677419354,5.7,-3.9,1.7935483870967743,1998-12-01,9.5
10.72,0.0,101.37,34.9252,18.6993,25.251606451612904,6.7,-3.5,2.6580645161290324,1999-01-01,12.2
11.32,0.0,79.49000000000001,29.7039,17.4842,22.984825,6.9,-5.1,1.8321428571428573,1999-02-01,13.1
16.61,0.0,112.76,43.489,21.5016,27.53613870967742,8.1,1.1,4.138709677419355,1999-03-01,32.6
11.76,0.0,48.48,25.4221,16.2602,19.830753333333334,12.6,3.1,8.143333333333334,1999-04-01,60.5
16.31,0.0,47.949999999999996,19.0985,12.6281,14.69793870967742,18.4,7.1,11.22258064516129,1999-05-01,92.8
15.91,0.0,124.15,18.3926,12.2187,14.871923333333333,16.7,10.6,13.723333333333333,1999-06-01,91.7
26.98,0.0,67.83,23.5726,10.981,14.482490322580645,21.4,14.9,17.574193548387097,1999-07-01,116.0
21.6,0.0,96.22,12.6002,9.7472,11.045893548387097,22.2,14.3,17.287096774193547,1999-08-01,96.8
21.87,0.0,130.37,23.1458,9.3797,11.877073333333334,20.1,14.1,17.166666666666668,1999-09-01,72.8
39.1,0.0,153.35,72.781,18.2553,29.2429,13.6,6.0,10.074193548387097,1999-10-01,28.4
7.9,0.0,37.86,18.6484,15.4439,16.689606666666666,11.8,0.5,6.253333333333333,1999-11-01,14.0
28.58,0.0,212.23999999999998,59.637,18.9577,32.4810129032258,7.1,-1.2,3.0064516129032257,1999-12-01,9.5
21.98,0.0,100.56,36.8885,19.958,26.456070967741933,6.7,-3.0,3.07741935483871,2000-01-01,12.9
8.99,0.0,105.65,39.5103,25.4356,31.21976206896552,6.6,-0.1,3.927586206896552,2000-02-01,15.8
18.1,0.0,81.49000000000001,44.9191,21.0729,29.003851612903226,7.3,2.5,4.5,2000-03-01,33.7
13.34,0.0,40.01,22.4282,17.0978,19.04756666666667,18.2,3.6,8.693333333333333,2000-04-01,63.2
19.2,0.0,60.19,17.4862,12.3816,14.48664193548387,18.7,10.8,13.5,2000-05-01,114.5
12.06,0.0,57.31,16.4794,11.636,13.485496666666668,22.3,9.5,14.353333333333333,2000-06-01,100.7
14.4,0.0,60.04,14.3002,10.8299,11.965251612903225,18.4,13.4,15.806451612903226,2000-07-01,98.1
17.57,0.0,79.81,13.2066,10.2864,11.274090322580646,18.6,14.5,16.49032258064516,2000-08-01,89.4
15.22,0.0,79.91,17.0769,11.3677,13.043036666666666,16.9,11.6,13.956666666666667,2000-09-01,57.4
23.97,0.0,115.1,32.002,12.1452,14.129729032258066,14.3,8.7,11.44516129032258,2000-10-01,28.4
18.87,0.0,141.63,41.8256,19.6709,27.820890000000002,9.3,5.8,7.433333333333334,2000-11-01,14.0
15.12,0.0,102.01,40.9648,17.7176,23.63780322580645,9.4,-2.5,4.412903225806452,2000-12-01,9.5
15.33,0.0,59.43,29.1678,16.9765,21.62905806451613,5.5,-2.1,2.074193548387097,2001-01-01,11.3
20.39,0.0,90.56,42.6427,16.842,22.808457142857144,5.5,-6.0,0.775,2001-02-01,11.8
9.85,0.0,48.7,23.4482,15.8408,18.178887096774194,6.1,-3.4,1.4838709677419355,2001-03-01,23.9
11.25,0.0,82.21,21.2956,15.7025,17.703896666666665,10.6,1.6,6.33,2001-04-01,51.3
10.58,0.0,41.01,17.9245,12.7395,14.28503870967742,15.6,8.9,12.100000000000001,2001-05-01,103.5
12.67,0.0,47.97,16.7975,11.1982,13.599156666666666,18.2,10.7,13.456666666666667,2001-06-01,90.6
10.57,0.0,43.57,11.3761,8.9233,10.145374193548387,23.6,14.1,18.31935483870968,2001-07-01,124.9
15.07,0.0,84.95,11.2581,8.9006,9.99993870967742,22.5,15.0,17.848387096774193,2001-08-01,102.9
24.22,0.01,153.85,20.5858,9.7336,13.848586666666668,16.4,10.6,13.416666666666666,2001-09-01,56.2
13.9,0.0,87.78999999999999,23.9439,13.9931,16.82104516129032,15.1,9.0,12.735483870967743,2001-10-01,28.4
10.35,0.0,80.9,23.1164,15.8781,18.13286,11.4,2.5,6.043333333333334,2001-11-01,14.0
23.17,0.0,111.63000000000001,24.5202,15.4746,18.1031,5.7,-4.2,1.4451612903225808,2001-12-01,9.5
17.27,0.0,124.46,43.1371,17.2573,24.760574193548386,6.0,-3.0,3.019354838709677,2002-01-01,12.5
17.4,0.0,181.57,50.9284,25.6606,36.36790357142857,8.8,-0.6,4.621428571428572,2002-02-01,16.5
10.76,0.0,57.75,49.9782,19.916,28.43065483870968,8.6,1.8,4.703225806451614,2002-03-01,33.7
12.89,0.0,29.22,19.5371,15.8902,17.43205,12.1,4.6,7.956666666666666,2002-04-01,57.7
20.51,0.0,74.7,21.0365,13.1614,15.140351612903226,18.1,9.5,13.541935483870969,2002-05-01,112.8
38.82,0.0,142.56,20.9362,11.433,14.286059999999999,21.9,13.9,16.353333333333335,2002-06-01,130.3
34.89,0.0,121.8,21.0177,13.464,16.901567741935484,23.2,13.7,17.509677419354837,2002-07-01,113.3
21.28,0.0,71.81,15.799,11.9886,13.35131935483871,23.6,18.2,20.541935483870965,2002-08-01,123.5
6.4,0.0,18.05,11.9891,10.6387,11.129806666666667,20.1,9.1,15.406666666666666,2002-09-01,63.3
29.34,0.0,137.10999999999999,23.7829,10.83,14.31722258064516,14.6,2.9,7.47741935483871,2002-10-01,28.4
15.02,0.0,87.9,21.1142,14.9593,17.303686666666668,7.2,-0.1,4.38,2002-11-01,14.0
9.96,0.0,33.63,18.381,13.2323,15.123790322580644,5.1,-5.5,0.41612903225806447,2002-12-01,9.5
11.19,0.0,91.95,21.7529,13.0701,16.307712903225806,5.9,-5.9,0.6129032258064516,2003-01-01,8.5
15.6,0.0,27.619999999999997,19.3328,12.972,15.269142857142857,2.2,-4.6,-0.9142857142857143,2003-02-01,10.8
8.19,0.0,27.68,16.6474,12.3484,13.646370967741936,7.5,-1.8,3.890322580645161,2003-03-01,31.6
20.32,0.0,62.129999999999995,16.3034,11.3225,12.410020000000001,13.4,1.6,7.966666666666667,2003-04-01,59.3
16.13,0.0,95.58999999999999,16.3823,12.1064,13.797364516129033,15.4,8.8,11.493548387096775,2003-05-01,95.3
21.44,0.0,96.35000000000001,14.2696,11.1025,12.016233333333334,19.7,14.3,16.533333333333335,2003-06-01,136.9
21.29,0.0,81.74,16.8291,9.008,11.16497741935484,22.3,16.0,18.86774193548387,2003-07-01,128.6
19.28,0.0,64.76,10.2388,8.0491,8.690306451612903,22.8,13.6,18.193548387096776,2003-08-01,104.4
10.7,0.0,45.559999999999995,10.065,9.1111,9.488076666666668,17.8,10.0,14.469999999999999,2003-09-01,60.0
9.17,0.0,51.72,10.5116,9.291,9.916096774193548,11.8,1.5,7.27741935483871,2003-10-01,28.4
16.24,0.0,80.11,16.0793,10.4752,12.160426666666666,9.8,3.8,6.71,2003-11-01,14.0
21.11,0.0,119.29,23.8368,11.1736,15.006545161290322,7.3,-0.9,4.351612903225806,2003-12-01,9.5
17.56,0.0,141.49,27.3566,14.11,18.805848387096777,4.5,-3.2,-0.1032258064516129,2004-01-01,7.5
27.57,0.0,94.1,43.7335,16.1246,23.395137931034483,7.4,-0.2,2.689655172413793,2004-02-01,14.4
19.92,0.0,72.31,28.8499,13.9283,17.43958064516129,8.2,-0.2,3.7193548387096773,2004-03-01,31.7
13.64,0.0,54.51,18.0355,13.573,15.333063333333333,12.0,4.9,8.133333333333333,2004-04-01,61.6
6.53,0.0,35.68,14.0769,9.8448,11.938680645161291,16.8,8.3,11.66451612903226,2004-05-01,99.3
17.25,0.0,89.06,12.6333,9.401,10.254426666666667,16.4,11.6,13.93,2004-06-01,98.0
9.35,0.0,61.71,11.9357,8.7875,10.262635483870968,20.1,14.0,15.619354838709677,2004-07-01,98.6
18.02,0.0,116.66,13.1138,7.2577,9.110148387096775,23.5,13.7,18.687096774193545,2004-08-01,110.1
26.64,0.0,124.11999999999999,23.5746,10.1699,14.416266666666667,17.7,11.5,14.443333333333333,2004-09-01,60.8
19.37,0.0,143.82,29.301,13.2865,18.51063225806452,13.0,6.1,9.735483870967743,2004-10-01,28.4
11.38,0.0,88.52,24.403,17.5805,20.059726666666666,9.7,1.1,5.886666666666667,2004-11-01,14.0
27.02,0.0,109.42999999999999,36.4416,15.1927,20.73004193548387,8.1,0.5,4.758064516129032,2004-12-01,9.5
20.36,0.0,115.77,34.8679,18.6919,25.37303870967742,8.4,-1.2,4.238709677419355,2005-01-01,15.5
36.18,0.0,73.04,24.2108,14.6593,18.16439642857143,5.0,-2.9,0.8214285714285714,2005-02-01,11.8
13.42,0.0,70.63,28.9304,12.6188,18.393848387096774,6.5,-4.8,2.083870967741935,2005-03-01,25.8
9.32,0.0,41.79,18.3543,13.9831,15.604086666666666,10.6,4.5,7.79,2005-04-01,59.4
13.29,0.0,84.33,15.579,11.2869,13.728516129032258,18.4,7.3,11.05483870967742,2005-05-01,92.8
12.43,0.0,56.38,15.1296,8.9151,11.519316666666667,19.2,9.2,14.139999999999999,2005-06-01,100.8
19.42,0.0,102.99,14.2457,8.3465,10.132445161290322,21.5,14.2,17.538709677419355,2005-07-01,116.9
12.01,0.0,77.75,14.4509,9.4966,11.716629032258066,19.9,13.5,15.893548387096773,2005-08-01,85.9
7.91,0.0,28.189999999999998,10.7829,9.3453,9.700966666666666,18.9,9.9,14.92,2005-09-01,62.9
19.02,0.0,72.8,16.3663,9.7095,11.085903225806453,14.6,7.3,11.577419354838709,2005-10-01,28.4
16.93,0.0,104.56,20.8734,12.1363,15.9762,13.3,1.4,7.173333333333333,2005-11-01,14.0
9.43,0.0,65.11,16.6124,13.2486,14.502290322580645,7.1,-1.3,3.1225806451612903,2005-12-01,9.5
22.61,0.0,86.46000000000001,19.0624,12.636,14.24301935483871,4.1,-4.4,-0.3516129032258064,2006-01-01,7.5
12.66,0.0,74.15,24.4958,13.5655,17.331264285714287,4.4,-1.4,1.0214285714285714,2006-02-01,11.8
19.86,0.0,68.13,21.8304,11.8389,13.621183870967743,6.1,-4.4,0.13548387096774195,2006-03-01,19.2
11.87,0.0,76.23,21.7557,15.2309,17.677806666666665,9.4,3.0,6.593333333333334,2006-04-01,48.5
14.16,0.0,107.04,18.5154,11.2356,14.403677419354839,15.4,8.1,11.8,2006-05-01,93.1
10.49,0.0,22.85,15.9351,9.2391,11.103703333333334,20.5,10.0,14.913333333333332,2006-06-01,102.7
13.02,0.0,45.93,10.6289,7.0443,8.140003225806451,23.3,16.7,20.02258064516129,2006-07-01,137.0
19.01,0.0,152.63,16.1119,9.2567,12.130874193548387,21.1,15.5,17.812903225806455,2006-08-01,97.7
10.7,0.0,33.24,12.8902,9.3979,10.554253333333333,19.7,14.9,17.206666666666667,2006-09-01,71.0
19.8,0.0,161.39000000000001,23.7826,10.3699,14.633764516129032,15.4,10.0,12.790322580645162,2006-10-01,28.4
16.87,0.0,133.88,28.4611,16.7322,22.916573333333336,11.7,2.8,8.473333333333333,2006-11-01,14.0
19.72,0.0,188.0,44.3008,19.3632,31.05910322580645,9.9,3.7,7.493548387096775,2006-12-01,9.5
23.54,0.0,200.91,50.3908,29.5083,36.20624193548387,8.6,-2.1,5.493548387096775,2007-01-01,17.4
31.19,0.0,124.73,40.234,22.8629,28.516085714285712,7.0,-1.6,2.6,2007-02-01,13.9
12.34,0.0,62.86,42.4596,20.4398,29.03373870967742,9.3,4.0,6.632258064516129,2007-03-01,41.0
4.32,0.0,13.63,19.975,15.5173,17.869683333333334,15.5,4.9,9.876666666666667,2007-04-01,69.6
14.77,0.0,64.72,19.9386,13.26,14.898725806451614,15.5,7.3,11.458064516129031,2007-05-01,93.6
18.91,0.0,101.41,26.2373,11.4397,14.72078,22.2,12.3,16.62666666666667,2007-06-01,136.4
21.82,0.0,121.69,24.6405,15.6461,19.03785806451613,19.6,13.3,16.22258064516129,2007-07-01,101.4
9.47,0.0,52.97,18.1782,12.8627,13.949758064516129,21.8,12.3,17.31935483870968,2007-08-01,95.9
15.12,0.0,95.91,16.0221,12.6233,13.908449999999998,16.1,10.7,13.426666666666668,2007-09-01,54.5
20.86,0.0,43.06,17.9354,12.3612,13.956929032258065,13.0,6.1,9.419354838709678,2007-10-01,28.4
14.22,0.0,61.4,17.0871,12.2661,14.29394,10.5,0.8,5.6066666666666665,2007-11-01,14.0
14.32,0.0,101.52,28.7474,15.5533,20.236173076923077,8.6,-0.1,4.403225806451613,2007-12-01,9.5
